investor_id,SIP_Count,Avg_Gap_Days,Risk_Flag
INV003262,9,53.25,At Risk
INV003263,7,81.16666666666667,At Risk
INV003264,8,57.42857142857143,At Risk
INV003265,4,102.33333333333333,Healthy
INV003266,1,,Healthy
INV003267,9,53.125,At Risk
INV003268,3,178.0,Healthy
INV003269,6,55.8,At Risk
INV003270,8,27.857142857142858,Healthy
INV003271,10,40.77777777777778,At Risk
INV003272,4,102.0,Healthy
INV003273,10,47.77777777777778,At Risk
INV003274,1,,Healthy
INV003275,3,214.5,Healthy
INV003276,7,40.333333333333336,At Risk
INV003277,11,45.4,At Risk
INV003278,5,26.25,Healthy
INV003279,10,56.333333333333336,At Risk
INV003280,5,58.25,Healthy
INV003281,2,313.0,Healthy
INV003282,5,60.75,Healthy
INV003283,2,208.0,Healthy
INV003284,2,96.0,Healthy
INV003285,3,170.0,Healthy
INV003286,2,273.0,Healthy
INV003287,12,41.72727272727273,At Risk
INV003288,12,44.54545454545455,At Risk
INV003289,12,37.0,At Risk
INV003290,1,,Healthy
INV003291,9,49.0,At Risk
INV003292,3,24.5,Healthy
INV003293,1,,Healthy
INV003294,8,54.0,At Risk
INV003295,8,59.42857142857143,At Risk
INV003296,7,42.0,At Risk
INV003297,10,43.22222222222222,At Risk
INV003298,11,40.1,At Risk
INV003299,2,113.0,Healthy
INV003300,7,54.0,At Risk
INV003301,10,52.77777777777778,At Risk
INV003302,5,66.25,Healthy
INV003303,2,251.0,Healthy
INV003304,12,36.18181818181818,At Risk
INV003305,5,64.5,Healthy
INV003306,9,58.875,At Risk
INV003307,2,320.0,Healthy
INV003308,11,45.4,At Risk
INV003309,4,111.66666666666667,Healthy
INV003310,11,42.4,At Risk
INV003311,12,40.0,At Risk
INV003312,3,241.0,Healthy
INV003313,6,61.4,At Risk
INV003314,9,55.125,At Risk
INV003315,6,77.4,At Risk
INV003316,3,52.5,Healthy
INV003317,12,37.27272727272727,At Risk
INV003318,1,,Healthy
INV003319,3,152.5,Healthy
INV003320,12,34.54545454545455,Healthy
INV003321,8,70.28571428571429,At Risk
INV003322,5,105.25,Healthy
INV003323,1,,Healthy
INV003324,8,67.0,At Risk
INV003325,9,63.125,At Risk
INV003326,4,128.66666666666666,Healthy
INV003327,2,351.0,Healthy
INV003328,4,136.0,Healthy
INV003329,11,50.5,At Risk
INV003330,3,114.5,Healthy
INV003331,6,76.2,At Risk
INV003332,6,69.8,At Risk
INV003333,1,,Healthy
INV003334,3,42.0,Healthy
INV003335,5,76.75,Healthy
INV003336,8,62.0,At Risk
INV003337,2,117.0,Healthy
INV003338,12,32.27272727272727,Healthy
INV003339,1,,Healthy
INV003340,11,49.2,At Risk
INV003341,10,56.0,At Risk
INV003342,12,41.72727272727273,At Risk
INV003343,11,47.5,At Risk
INV003344,12,39.36363636363637,At Risk
INV003345,7,56.833333333333336,At Risk
INV003346,7,64.83333333333333,At Risk
INV003347,6,59.6,At Risk
INV003348,2,323.0,Healthy
INV003349,3,143.0,Healthy
INV003350,7,77.0,At Risk
INV003351,7,45.0,At Risk
INV003352,10,54.333333333333336,At Risk
INV003353,5,95.5,Healthy
INV003354,12,42.36363636363637,At Risk
INV003355,8,60.57142857142857,At Risk
INV003356,4,123.0,Healthy
INV003357,8,44.57142857142857,At Risk
INV003358,2,83.0,Healthy
INV003359,7,46.333333333333336,At Risk
INV003360,12,37.81818181818182,At Risk
INV003361,4,130.0,Healthy
INV003362,4,118.66666666666667,Healthy
INV003363,7,61.833333333333336,At Risk
INV003364,1,,Healthy
INV003365,3,36.0,Healthy
INV003366,10,43.55555555555556,At Risk
INV003367,1,,Healthy
INV003368,1,,Healthy
INV003369,6,78.6,At Risk
INV003370,8,54.285714285714285,At Risk
INV003371,4,108.66666666666667,Healthy
INV003372,10,33.0,Healthy
INV003373,12,45.45454545454545,At Risk
INV003374,9,57.625,At Risk
INV003375,10,51.333333333333336,At Risk
INV003376,11,47.8,At Risk
INV003377,7,71.5,At Risk
INV003378,2,17.0,Healthy
INV003379,12,41.0,At Risk
INV003380,11,42.7,At Risk
INV003381,12,37.72727272727273,At Risk
INV003382,11,39.0,At Risk
INV003383,4,141.66666666666666,Healthy
INV003384,2,95.0,Healthy
INV003385,4,133.33333333333334,Healthy
INV003386,2,13.0,Healthy
INV003387,9,52.125,At Risk
INV003388,12,39.09090909090909,At Risk
INV003389,8,54.857142857142854,At Risk
INV003390,3,191.0,Healthy
INV003391,10,38.77777777777778,At Risk
INV003392,4,91.33333333333333,Healthy
INV003393,10,49.55555555555556,At Risk
INV003394,6,84.2,At Risk
INV003395,10,44.77777777777778,At Risk
INV003396,7,82.33333333333333,At Risk
INV003397,4,122.0,Healthy
INV003398,12,39.81818181818182,At Risk
INV003399,7,77.83333333333333,At Risk
INV003400,5,26.25,Healthy
INV003401,9,40.875,At Risk
INV003402,6,94.6,At Risk
INV003403,8,61.857142857142854,At Risk
INV003404,12,40.72727272727273,At Risk
INV003405,10,43.0,At Risk
INV003406,12,37.54545454545455,At Risk
INV003407,10,52.666666666666664,At Risk
INV003408,9,49.125,At Risk
INV003409,10,37.666666666666664,At Risk
INV003410,8,64.42857142857143,At Risk
INV003411,12,45.0,At Risk
INV003412,9,28.625,Healthy
INV003413,1,,Healthy
INV003414,4,147.33333333333334,Healthy
INV003415,7,54.0,At Risk
INV003416,3,89.5,Healthy
INV003417,2,35.0,Healthy
INV003418,4,103.33333333333333,Healthy
INV003419,12,30.272727272727273,Healthy
INV003420,7,66.66666666666667,At Risk
INV003421,6,83.6,At Risk
INV003422,8,72.57142857142857,At Risk
INV003423,6,83.8,At Risk
INV003424,12,39.90909090909091,At Risk
INV003425,4,96.66666666666667,Healthy
INV003426,7,37.333333333333336,At Risk
INV003427,9,56.5,At Risk
INV003428,9,53.875,At Risk
INV003429,9,51.125,At Risk
INV003430,7,61.166666666666664,At Risk
INV003431,8,42.857142857142854,At Risk
INV003432,8,52.57142857142857,At Risk
INV003433,3,48.5,Healthy
INV003434,1,,Healthy
INV003435,10,51.55555555555556,At Risk
INV003436,10,46.22222222222222,At Risk
INV003437,11,45.9,At Risk
INV003438,9,55.25,At Risk
INV003439,4,51.333333333333336,Healthy
INV003440,1,,Healthy
INV003441,4,119.33333333333333,Healthy
INV003442,2,96.0,Healthy
INV003443,5,65.0,Healthy
INV003444,5,91.5,Healthy
INV003445,3,198.0,Healthy
INV003446,2,185.0,Healthy
INV003447,1,,Healthy
INV003448,12,40.63636363636363,At Risk
INV003449,8,51.857142857142854,At Risk
INV003450,12,39.0,At Risk
INV003451,5,107.25,Healthy
INV003452,6,25.6,Healthy
INV003453,4,103.33333333333333,Healthy
INV003454,5,85.75,Healthy
INV003455,11,31.7,Healthy
INV003456,2,184.0,Healthy
INV003457,9,45.375,At Risk
INV003458,10,54.22222222222222,At Risk
INV003459,12,40.90909090909091,At Risk
INV003460,8,52.42857142857143,At Risk
INV003461,3,77.0,Healthy
INV003462,8,61.857142857142854,At Risk
INV003463,6,80.4,At Risk
INV003464,3,160.0,Healthy
INV003465,1,,Healthy
INV003466,1,,Healthy
INV003467,5,84.0,Healthy
INV003468,3,234.0,Healthy
INV003469,8,40.0,At Risk
INV003470,3,175.0,Healthy
INV003471,5,22.25,Healthy
INV003472,1,,Healthy
INV003473,7,79.83333333333333,At Risk
INV003474,1,,Healthy
INV003475,9,56.0,At Risk
INV003476,3,171.5,Healthy
INV003477,7,69.5,At Risk
INV003478,10,50.333333333333336,At Risk
INV003479,11,46.0,At Risk
INV003480,12,37.45454545454545,At Risk
INV003481,1,,Healthy
INV003482,1,,Healthy
INV003483,3,109.0,Healthy
INV003484,7,61.5,At Risk
INV003485,5,125.5,Healthy
INV003486,1,,Healthy
INV003487,11,40.7,At Risk
INV003488,3,232.0,Healthy
INV003489,1,,Healthy
INV003490,3,95.5,Healthy
INV003491,12,43.0,At Risk
INV003492,8,69.14285714285714,At Risk
INV003493,3,199.0,Healthy
INV003494,9,43.125,At Risk
INV003495,12,40.27272727272727,At Risk
INV003496,10,49.55555555555556,At Risk
INV003497,1,,Healthy
INV003498,1,,Healthy
INV003499,3,143.0,Healthy
INV003500,5,117.5,Healthy
INV003501,3,102.0,Healthy
INV003502,2,398.0,Healthy
INV003503,8,66.85714285714286,At Risk
INV003504,1,,Healthy
INV003505,9,64.0,At Risk
INV003506,10,51.111111111111114,At Risk
INV003507,5,103.0,Healthy
INV003508,1,,Healthy
INV003509,12,44.27272727272727,At Risk
INV003510,3,69.0,Healthy
INV003511,12,44.54545454545455,At Risk
INV003512,3,214.5,Healthy
INV003513,7,45.833333333333336,At Risk
INV003514,10,44.55555555555556,At Risk
INV003515,5,24.5,Healthy
INV003516,3,229.5,Healthy
INV003517,4,75.66666666666667,Healthy
INV003518,11,39.6,At Risk
INV003519,4,61.333333333333336,Healthy
INV003520,4,135.0,Healthy
INV003521,9,58.75,At Risk
INV003522,1,,Healthy
INV003523,2,66.0,Healthy
INV003524,12,41.81818181818182,At Risk
INV003525,10,46.111111111111114,At Risk
INV003526,11,44.1,At Risk
INV003527,6,81.4,At Risk
INV003528,11,46.9,At Risk
INV003529,5,24.5,Healthy
INV003530,7,42.5,At Risk
INV003531,12,37.18181818181818,At Risk
INV003532,7,78.5,At Risk
INV003533,11,40.0,At Risk
INV003534,11,39.4,At Risk
INV003535,6,68.0,At Risk
INV003536,10,51.55555555555556,At Risk
INV003537,9,58.375,At Risk
INV003538,3,93.5,Healthy
INV003539,8,63.857142857142854,At Risk
INV003540,6,87.8,At Risk
INV003541,8,56.57142857142857,At Risk
INV003542,3,251.5,Healthy
INV003543,12,37.45454545454545,At Risk
INV003544,3,190.0,Healthy
INV003545,9,56.625,At Risk
INV003546,8,58.857142857142854,At Risk
INV003547,1,,Healthy
INV003548,3,37.5,Healthy
INV003549,4,98.33333333333333,Healthy
INV003550,2,238.0,Healthy
INV003551,1,,Healthy
INV003552,6,85.8,At Risk
INV003553,12,40.54545454545455,At Risk
INV003554,11,38.9,At Risk
INV003555,5,76.5,Healthy
INV003556,8,55.42857142857143,At Risk
INV003557,9,41.75,At Risk
INV003558,9,34.875,Healthy
INV003559,10,48.333333333333336,At Risk
INV003560,5,89.25,Healthy
INV003561,10,51.666666666666664,At Risk
INV003562,9,60.375,At Risk
INV003563,10,49.333333333333336,At Risk
INV003564,11,49.7,At Risk
INV003565,8,62.714285714285715,At Risk
INV003566,7,70.33333333333333,At Risk
INV003567,8,65.71428571428571,At Risk
INV003568,12,27.363636363636363,Healthy
INV003569,7,68.16666666666667,At Risk
INV003570,5,93.5,Healthy
INV003571,6,99.6,At Risk
INV003572,6,86.8,At Risk
INV003573,8,48.714285714285715,At Risk
INV003574,6,98.0,At Risk
INV003575,5,94.75,Healthy
INV003576,2,70.0,Healthy
INV003577,5,84.25,Healthy
INV003578,4,75.0,Healthy
INV003579,8,57.42857142857143,At Risk
INV003580,11,43.6,At Risk
INV003581,12,45.81818181818182,At Risk
INV003582,12,31.363636363636363,Healthy
INV003583,5,104.5,Healthy
INV003584,3,142.0,Healthy
INV003585,1,,Healthy
INV003586,12,39.63636363636363,At Risk
INV003587,8,57.285714285714285,At Risk
INV003588,5,65.75,Healthy
INV003589,5,107.75,Healthy
INV003590,6,71.0,At Risk
INV003591,5,111.75,Healthy
INV003592,10,42.22222222222222,At Risk
INV003593,9,48.875,At Risk
INV003594,6,77.0,At Risk
INV003595,5,82.75,Healthy
INV003596,2,166.0,Healthy
INV003597,10,45.888888888888886,At Risk
INV003598,11,47.6,At Risk
INV003599,11,26.8,Healthy
INV003600,7,70.83333333333333,At Risk
INV003601,10,46.55555555555556,At Risk
INV003602,8,69.57142857142857,At Risk
INV003603,5,83.5,Healthy
INV003604,9,56.375,At Risk
INV003605,5,113.75,Healthy
INV003606,4,95.0,Healthy
INV003607,8,50.285714285714285,At Risk
INV003608,7,49.166666666666664,At Risk
INV003609,7,75.16666666666667,At Risk
INV003610,3,54.5,Healthy
INV003611,11,41.3,At Risk
INV003612,6,45.8,At Risk
INV003613,10,52.44444444444444,At Risk
INV003614,9,60.75,At Risk
INV003615,5,89.75,Healthy
INV003616,7,67.66666666666667,At Risk
INV003617,5,51.75,Healthy
INV003618,3,83.0,Healthy
INV003619,9,60.375,At Risk
INV003620,6,92.6,At Risk
INV003621,3,208.0,Healthy
INV003622,2,123.0,Healthy
INV003623,1,,Healthy
INV003624,5,79.75,Healthy
INV003625,11,31.2,Healthy
INV003626,11,44.9,At Risk
INV003627,10,39.44444444444444,At Risk
INV003628,2,43.0,Healthy
INV003629,1,,Healthy
INV003630,9,39.375,At Risk
INV003631,2,70.0,Healthy
INV003632,3,170.5,Healthy
INV003633,10,44.888888888888886,At Risk
INV003634,10,45.333333333333336,At Risk
INV003635,10,47.111111111111114,At Risk
INV003636,6,95.0,At Risk
INV003637,10,50.44444444444444,At Risk
INV003638,10,29.0,Healthy
INV003639,6,67.0,At Risk
INV003640,5,46.25,Healthy
INV003641,10,52.111111111111114,At Risk
INV003642,10,35.55555555555556,At Risk
INV003643,9,55.375,At Risk
INV003644,6,64.0,At Risk
INV003645,10,52.888888888888886,At Risk
INV003646,2,380.0,Healthy
INV003647,9,54.25,At Risk
INV003648,6,64.8,At Risk
INV003649,11,50.4,At Risk
INV003650,12,32.90909090909091,Healthy
INV003651,7,50.666666666666664,At Risk
INV003652,3,50.0,Healthy
INV003653,5,89.0,Healthy
INV003654,8,51.857142857142854,At Risk
INV003655,12,40.72727272727273,At Risk
INV003656,7,63.333333333333336,At Risk
INV003657,2,246.0,Healthy
INV003658,10,55.0,At Risk
INV003659,5,87.5,Healthy
INV003660,10,43.888888888888886,At Risk
INV003661,9,48.625,At Risk
INV003662,5,105.5,Healthy
INV003663,7,64.66666666666667,At Risk
INV003664,5,128.0,Healthy
INV003665,4,139.0,Healthy
INV003666,10,38.44444444444444,At Risk
INV003667,1,,Healthy
INV003668,2,202.0,Healthy
INV003669,10,35.666666666666664,At Risk
INV003670,11,49.6,At Risk
INV003671,10,38.55555555555556,At Risk
INV003672,11,43.7,At Risk
INV003673,11,48.2,At Risk
INV003674,9,43.5,At Risk
INV003675,9,47.375,At Risk
INV003676,3,72.0,Healthy
INV003677,7,62.0,At Risk
INV003678,10,42.22222222222222,At Risk
INV003679,1,,Healthy
INV003680,7,68.5,At Risk
INV003681,11,40.8,At Risk
INV003682,4,139.66666666666666,Healthy
INV003683,8,66.0,At Risk
INV003684,9,61.375,At Risk
INV003685,9,50.25,At Risk
INV003686,12,43.90909090909091,At Risk
INV003687,3,144.5,Healthy
INV003688,2,275.0,Healthy
INV003689,5,114.0,Healthy
INV003690,2,193.0,Healthy
INV003691,8,72.14285714285714,At Risk
INV003692,3,27.5,Healthy
INV003693,10,47.55555555555556,At Risk
INV003694,5,79.75,Healthy
INV003695,11,42.0,At Risk
INV003696,8,68.28571428571429,At Risk
INV003697,12,43.0,At Risk
INV003698,11,42.6,At Risk
INV003699,4,55.0,Healthy
INV003700,5,77.5,Healthy
INV003701,1,,Healthy
INV003702,7,72.66666666666667,At Risk
INV003703,5,114.75,Healthy
INV003704,1,,Healthy
INV003705,11,50.5,At Risk
INV003706,1,,Healthy
INV003707,8,67.85714285714286,At Risk
INV003708,12,33.0,Healthy
INV003709,8,65.42857142857143,At Risk
INV003710,7,65.5,At Risk
INV003711,8,51.57142857142857,At Risk
INV003712,11,41.0,At Risk
INV003713,11,48.9,At Risk
INV003714,5,114.25,Healthy
INV003715,2,356.0,Healthy
INV003716,6,69.8,At Risk
INV003717,10,51.888888888888886,At Risk
INV003718,8,68.14285714285714,At Risk
INV003719,5,74.5,Healthy
INV003720,11,42.5,At Risk
INV003721,2,360.0,Healthy
INV003722,11,43.2,At Risk
INV003723,9,47.125,At Risk
INV003724,11,42.7,At Risk
INV003725,4,145.33333333333334,Healthy
INV003726,5,70.25,Healthy
INV003727,3,193.0,Healthy
INV003728,5,81.5,Healthy
INV003729,1,,Healthy
INV003730,3,111.5,Healthy
INV003731,12,41.54545454545455,At Risk
INV003732,12,42.54545454545455,At Risk
INV003733,10,49.333333333333336,At Risk
INV003734,10,48.111111111111114,At Risk
INV003735,11,38.1,At Risk
INV003736,12,42.09090909090909,At Risk
INV003737,10,53.55555555555556,At Risk
INV003738,9,41.375,At Risk
INV003739,7,58.333333333333336,At Risk
INV003740,11,31.1,Healthy
INV003741,9,50.75,At Risk
INV003742,5,103.0,Healthy
INV003743,6,63.4,At Risk
INV003744,12,45.54545454545455,At Risk
INV003745,12,35.36363636363637,At Risk
INV003746,1,,Healthy
INV003747,7,63.333333333333336,At Risk
INV003748,12,36.90909090909091,At Risk
INV003749,5,68.5,Healthy
INV003750,6,90.8,At Risk
INV003751,6,80.2,At Risk
INV003752,3,83.0,Healthy
INV003753,2,134.0,Healthy
INV003754,1,,Healthy
INV003755,5,72.0,Healthy
INV003756,9,55.125,At Risk
INV003757,9,61.375,At Risk
INV003758,5,97.75,Healthy
INV003759,5,106.75,Healthy
INV003760,3,113.0,Healthy
INV003761,10,40.333333333333336,At Risk
INV003762,8,51.714285714285715,At Risk
INV003763,3,127.0,Healthy
INV003764,2,143.0,Healthy
INV003765,7,78.5,At Risk
INV003766,12,45.0,At Risk
INV003767,12,39.36363636363637,At Risk
INV003768,2,323.0,Healthy
INV003769,8,65.57142857142857,At Risk
INV003770,2,36.0,Healthy
INV003771,12,45.54545454545455,At Risk
INV003772,11,36.8,At Risk
INV003773,6,75.8,At Risk
INV003774,1,,Healthy
INV003775,9,50.875,At Risk
INV003776,2,341.0,Healthy
INV003777,1,,Healthy
INV003778,10,51.0,At Risk
INV003779,8,54.57142857142857,At Risk
INV003780,10,44.666666666666664,At Risk
INV003781,11,40.9,At Risk
INV003782,11,45.3,At Risk
INV003783,11,45.1,At Risk
INV003784,2,186.0,Healthy
INV003785,7,61.833333333333336,At Risk
INV003786,3,170.5,Healthy
INV003787,12,46.0,At Risk
INV003788,6,89.4,At Risk
INV003789,7,70.33333333333333,At Risk
INV003790,1,,Healthy
INV003791,11,47.1,At Risk
INV003792,7,42.333333333333336,At Risk
INV003793,9,54.25,At Risk
INV003794,11,38.5,At Risk
INV003795,12,36.90909090909091,At Risk
INV003796,2,88.0,Healthy
INV003797,8,67.14285714285714,At Risk
INV003798,9,57.5,At Risk
INV003799,8,63.142857142857146,At Risk
INV003800,4,127.33333333333333,Healthy
INV003801,6,71.6,At Risk
INV003802,1,,Healthy
INV003803,7,76.33333333333333,At Risk
INV003804,4,129.0,Healthy
INV003805,5,70.5,Healthy
INV003806,7,69.16666666666667,At Risk
INV003807,2,166.0,Healthy
INV003808,10,45.666666666666664,At Risk
INV003809,6,73.8,At Risk
INV003810,8,62.285714285714285,At Risk
INV003811,11,48.9,At Risk
INV003812,11,39.7,At Risk
INV003813,8,58.714285714285715,At Risk
INV003814,3,82.0,Healthy
INV003815,12,42.18181818181818,At Risk
INV003816,4,90.33333333333333,Healthy
INV003817,6,85.8,At Risk
INV003818,3,124.0,Healthy
INV003819,5,51.75,Healthy
INV003820,5,105.5,Healthy
INV003821,7,79.33333333333333,At Risk
INV003822,9,41.125,At Risk
INV003823,7,47.833333333333336,At Risk
INV003824,12,39.0,At Risk
INV003825,8,58.0,At Risk
INV003826,3,134.5,Healthy
INV003827,1,,Healthy
INV003828,10,25.0,Healthy
INV003829,12,40.18181818181818,At Risk
INV003830,10,47.333333333333336,At Risk
INV003831,1,,Healthy
INV003832,8,61.57142857142857,At Risk
INV003833,6,39.4,At Risk
INV003834,6,68.2,At Risk
INV003835,7,61.333333333333336,At Risk
INV003836,7,70.0,At Risk
INV003837,2,287.0,Healthy
INV003838,3,159.5,Healthy
INV003839,2,139.0,Healthy
INV003840,3,64.5,Healthy
INV003841,2,35.0,Healthy
INV003842,3,156.5,Healthy
INV003843,1,,Healthy
INV003844,11,44.0,At Risk
INV003845,4,55.333333333333336,Healthy
INV003846,8,70.0,At Risk
INV003847,12,43.81818181818182,At Risk
INV003848,9,43.5,At Risk
INV003849,8,55.142857142857146,At Risk
INV003850,1,,Healthy
INV003851,11,38.0,At Risk
INV003852,3,136.5,Healthy
INV003853,9,57.25,At Risk
INV003854,5,64.25,Healthy
INV003855,6,62.8,At Risk
INV003856,5,52.25,Healthy
INV003857,7,50.333333333333336,At Risk
INV003858,5,85.5,Healthy
INV003859,5,65.25,Healthy
INV003860,11,49.8,At Risk
INV003861,1,,Healthy
INV003862,9,45.875,At Risk
INV003863,2,471.0,Healthy
INV003864,4,141.0,Healthy
INV003865,10,56.77777777777778,At Risk
INV003866,2,79.0,Healthy
INV003867,4,86.66666666666667,Healthy
INV003868,9,54.75,At Risk
INV003869,5,109.25,Healthy
INV003870,5,81.0,Healthy
INV003871,4,100.0,Healthy
INV003872,11,36.3,At Risk
INV003873,4,150.33333333333334,Healthy
INV003874,9,47.125,At Risk
INV003875,1,,Healthy
INV003876,10,50.0,At Risk
INV003877,6,49.8,At Risk
INV003878,5,43.25,Healthy
INV003879,2,243.0,Healthy
INV003880,8,68.57142857142857,At Risk
INV003881,1,,Healthy
INV003882,7,69.33333333333333,At Risk
INV003883,8,30.714285714285715,Healthy
INV003884,5,70.0,Healthy
INV003885,7,59.666666666666664,At Risk
INV003886,1,,Healthy
INV003887,8,53.0,At Risk
INV003888,10,53.666666666666664,At Risk
INV003889,4,159.0,Healthy
INV003890,2,34.0,Healthy
INV003891,5,55.25,Healthy
INV003892,12,45.18181818181818,At Risk
INV003893,3,154.0,Healthy
INV003894,9,54.875,At Risk
INV003895,2,142.0,Healthy
INV003896,8,59.0,At Risk
INV003897,6,71.6,At Risk
INV003898,4,130.66666666666666,Healthy
INV003899,9,52.25,At Risk
INV003900,3,95.5,Healthy
INV003901,10,41.666666666666664,At Risk
INV003902,10,54.111111111111114,At Risk
INV003903,11,35.2,At Risk
INV003904,5,91.25,Healthy
INV003905,7,62.5,At Risk
INV003906,11,49.6,At Risk
INV003907,8,48.42857142857143,At Risk
INV003908,9,47.125,At Risk
INV003909,8,51.42857142857143,At Risk
INV003910,8,54.42857142857143,At Risk
INV003911,8,64.57142857142857,At Risk
INV003912,9,58.875,At Risk
INV003913,8,61.42857142857143,At Risk
INV003914,2,51.0,Healthy
INV003915,2,272.0,Healthy
INV003916,10,41.77777777777778,At Risk
INV003917,2,294.0,Healthy
INV003918,12,39.54545454545455,At Risk
INV003919,4,130.33333333333334,Healthy
INV003920,12,42.54545454545455,At Risk
INV003921,2,90.0,Healthy
INV003922,3,63.0,Healthy
INV003923,2,43.0,Healthy
INV003924,2,231.0,Healthy
INV003925,7,68.33333333333333,At Risk
INV003926,8,68.28571428571429,At Risk
INV003927,2,182.0,Healthy
INV003928,5,87.25,Healthy
INV003929,3,67.0,Healthy
INV003930,1,,Healthy
INV003931,5,84.25,Healthy
INV003932,4,76.33333333333333,Healthy
INV003933,1,,Healthy
INV003934,4,145.0,Healthy
INV003935,2,262.0,Healthy
INV003936,12,41.0,At Risk
INV003937,5,91.25,Healthy
INV003938,11,38.3,At Risk
INV003939,2,159.0,Healthy
INV003940,12,41.81818181818182,At Risk
INV003941,4,102.0,Healthy
INV003942,8,70.28571428571429,At Risk
INV003943,11,34.0,Healthy
INV003944,2,166.0,Healthy
INV003945,11,41.7,At Risk
INV003946,9,53.125,At Risk
INV003947,7,56.5,At Risk
INV003948,9,32.75,Healthy
INV003949,5,71.5,Healthy
INV003950,5,54.5,Healthy
INV003951,9,61.625,At Risk
INV003952,9,43.625,At Risk
INV003953,3,246.5,Healthy
INV003954,5,79.25,Healthy
INV003955,5,78.5,Healthy
INV003956,5,92.0,Healthy
INV003957,11,50.0,At Risk
INV003958,12,42.81818181818182,At Risk
INV003959,2,75.0,Healthy
INV003960,6,76.0,At Risk
INV003961,11,47.3,At Risk
INV003962,11,48.1,At Risk
INV003963,4,48.666666666666664,Healthy
INV003964,12,41.90909090909091,At Risk
INV003965,1,,Healthy
INV003966,4,61.0,Healthy
INV003967,7,63.5,At Risk
INV003968,10,51.333333333333336,At Risk
INV003969,2,175.0,Healthy
INV003970,10,48.111111111111114,At Risk
INV003971,4,81.0,Healthy
INV003972,9,52.625,At Risk
INV003973,9,52.0,At Risk
INV003974,12,44.54545454545455,At Risk
INV003975,11,41.6,At Risk
INV003976,5,88.25,Healthy
INV003977,8,61.714285714285715,At Risk
INV003978,10,53.0,At Risk
INV003979,12,35.63636363636363,At Risk
INV003980,4,155.0,Healthy
INV003981,10,45.111111111111114,At Risk
INV003982,7,62.166666666666664,At Risk
INV003983,4,121.66666666666667,Healthy
INV003984,3,37.0,Healthy
INV003985,7,77.5,At Risk
INV003986,7,61.166666666666664,At Risk
INV003987,9,52.0,At Risk
INV003988,2,221.0,Healthy
INV003989,9,50.875,At Risk
INV003990,3,184.5,Healthy
INV003991,2,286.0,Healthy
INV003992,6,84.6,At Risk
INV003993,5,57.75,Healthy
INV003994,1,,Healthy
INV003995,6,50.6,At Risk
INV003996,9,59.5,At Risk
INV003997,8,59.857142857142854,At Risk
INV003998,4,154.66666666666666,Healthy
INV003999,2,160.0,Healthy
INV004000,1,,Healthy
INV004001,10,33.22222222222222,Healthy
INV004002,4,127.66666666666667,Healthy
INV004003,9,43.375,At Risk
INV004004,12,34.18181818181818,Healthy
INV004005,11,49.9,At Risk
INV004006,10,29.555555555555557,Healthy
INV004007,9,46.25,At Risk
INV004008,4,112.66666666666667,Healthy
INV004009,10,49.666666666666664,At Risk
INV004010,1,,Healthy
INV004011,7,70.33333333333333,At Risk
INV004012,5,109.75,Healthy
INV004013,1,,Healthy
INV004014,11,49.5,At Risk
INV004015,11,47.1,At Risk
INV004016,5,72.75,Healthy
INV004017,11,31.3,Healthy
INV004018,7,80.33333333333333,At Risk
INV004019,8,69.85714285714286,At Risk
INV004020,1,,Healthy
INV004021,1,,Healthy
INV004022,3,177.0,Healthy
INV004023,10,52.0,At Risk
INV004024,12,36.09090909090909,At Risk
INV004025,6,62.2,At Risk
INV004026,7,63.0,At Risk
INV004027,4,75.0,Healthy
INV004028,10,45.22222222222222,At Risk
INV004029,1,,Healthy
INV004030,8,70.14285714285714,At Risk
INV004031,2,72.0,Healthy
INV004032,8,55.57142857142857,At Risk
INV004033,9,56.25,At Risk
INV004034,2,224.0,Healthy
INV004035,4,51.333333333333336,Healthy
INV004036,6,61.6,At Risk
INV004037,8,53.285714285714285,At Risk
INV004038,12,44.27272727272727,At Risk
INV004039,2,198.0,Healthy
INV004040,7,72.0,At Risk
INV004041,4,138.33333333333334,Healthy
INV004042,4,78.33333333333333,Healthy
INV004043,5,100.75,Healthy
INV004044,6,80.6,At Risk
INV004045,7,45.5,At Risk
INV004046,3,145.0,Healthy
INV004047,2,63.0,Healthy
INV004048,2,310.0,Healthy
INV004049,11,32.3,Healthy
INV004050,8,56.0,At Risk
INV004051,10,48.666666666666664,At Risk
INV004052,7,80.66666666666667,At Risk
INV004053,2,159.0,Healthy
INV004054,4,54.333333333333336,Healthy
INV004055,1,,Healthy
INV004056,4,135.33333333333334,Healthy
INV004057,3,13.5,Healthy
INV004058,6,83.8,At Risk
INV004059,3,250.5,Healthy
INV004060,2,209.0,Healthy
INV004061,4,100.0,Healthy
INV004062,4,128.66666666666666,Healthy
INV004063,12,36.0,At Risk
INV004064,12,41.63636363636363,At Risk
INV004065,4,99.66666666666667,Healthy
INV004066,10,50.111111111111114,At Risk
INV004067,8,53.0,At Risk
INV004068,3,98.5,Healthy
INV004069,9,48.5,At Risk
INV004070,12,36.90909090909091,At Risk
INV004071,6,75.2,At Risk
INV004072,2,137.0,Healthy
INV004073,7,62.5,At Risk
INV004074,3,47.0,Healthy
INV004075,7,69.5,At Risk
INV004076,6,76.2,At Risk
INV004077,4,87.0,Healthy
INV004078,9,53.375,At Risk
INV004079,10,50.666666666666664,At Risk
